"캐치회사명","회사명","이슈.유","해외.사업","상장","매출액","자산총계","compCredit","compEmployee","compSize","compWelfare","pricePor","stockPrice","stockAmount","urlNum","sentiment","compAge","compCredit2","당좌비율","매출액증가율","자기자본증가율","기업순이익률","매출액순이익률","총자본순이익률","수지비율","유보액.납입자본","적립금비율","금융비용.대.매출액","금융비용.대.총부채","순금융비용.대.매출액","유보액.대.총자산","고정비율","부채총계.대.매출액","비유동부채.대.총자산","유동부채.대.총자산","유동부채비율","자기자본비율","재고자산.대.유동자산","차입금의존도...","금융비용부담율.증가분","총자산회전율","영업자산회전율","매출채권회전율","매입채무회전율","자본금회전율","손익활동.CF.매출액","EBITDA","KED현금비율","현금비율","현금성당좌자산.유동자산","현금성당좌자산.자산","금융기관차입금.부채","금융비용.총비용","부채.유형자산","이익잉여금.유동자산","자본금순이익률","X.부채총계.이익잉여금..유형자산","총자본경상이익률"
"(주)알티캐스트","알티캐스트",1,"유","KOSDAQ",6.64768837356333,1100,"AA-",317,"중소기업",11,-0.000913933,10501.24324,54493.06486,37,98,16,4,1120.787208,104.6959826,111.9108133,13.12858125,16.86543946,14.18524778,350.4966022,868.8972667,95.1687829,1.698211045,9.946848899,-0.103707545,83.77862595,19.53133065,17.07285455,4.580152672,7.388222465,8.392691236,88.03162486,0,0.427117412,-0.046264361,0.701017812,1.692037728,1.626053963,10.50953678,7.381818182,29.38812549,181.4,501.4760148,333.8253383,44.74319579,37.05016358,3.568716781,76.95506157,1291.176471,51.21,124.4976077,-3283.333333,17.59799379
"(주)알티캐스트","알티캐스트",0,"유","KOSDAQ",6.44094654063292,1137,"BBB-",328,"중소기업",11,-0.000740226,4714.378378,109753.7189,10,99.2,17,4,630.6475904,81.31967851,99.40125942,4.594824118,0.701418779,0.455580866,1633.014354,814.7031103,92.95877038,7.492427865,27.02702703,6.073648972,76.03131322,31.0935715,27.7219831,3.623889524,11.68088662,13.79167099,84.69522385,0,2.260533028,0.057942168,0.551763568,1.378378378,1.439421753,9.334821429,5.912346843,-15.79786386,4.3,277.7861446,122.2891566,44.04776119,32.4478846,14.7786084,66.21067031,492.6345609,52.51,4.147031103,-753.2577904,2.598881756
"(주)알티캐스트","알티캐스트",0,"유","KOSDAQ",6.4831073514572,1709,"BBB-",335,"중소기업",11,-0.000534913,4603.243243,136738.0757,4,80,18,4,191.600454,104.2882194,103.1363589,0.646430579,0,0,1511.555556,852.4976437,91.07844124,1.406297768,1.284198772,-0.290431061,52.91020766,36.15950055,109.5077958,0.678560983,41.22842937,70.96969087,58.09300965,0,0,-0.060861301,0.382684996,1.995424737,2.974988631,8.333757962,6.165881244,-2.445735249,44.3,34.33598184,12.23041998,17.92061611,14.15618602,0,34.04158446,1760.19656,33.92,0,634.6437346,0
"유비벨록스(주)","유비벨록스",0,"유","KOSDAQ",6.69579891705849,1227,"BBB-",0,"중소기업",13,-0.002135744,20373.6413,34933.05978,24,84.86956522,14,4,99.86449864,92.70809447,99.47826087,2.100460552,-1.409844175,-1.656495205,1676.819923,2184,95.45454545,4.427405392,6.619822485,2.3744744,53.38983051,101.9085082,66.88102894,7.99380704,36.0821382,64.51048951,55.93220339,16.21826449,34.25684485,0.002311201,0.658898305,4.627181688,5.147040102,12.12293853,26.95333333,-9.448429384,44.1,56.82023487,49.84191509,47.66957181,20.50195567,77.73668639,17.43262753,371.4285714,68.57,-38,122.8708791,3.443766347
"유비벨록스(주)","유비벨록스",1,"유","KOSDAQ",6.4281052726846,1108,"BB-",251,"중소기업",13,-0.000241541,13333.06011,122874.694,12,90.1,15,4,105.6061668,76.51496414,96.25582751,-0.8821892,-6.966219492,-6.398931037,-11290.47619,2068.646865,94.86907825,5.3014385,7.334525939,3.200258607,56.5755032,108.5666717,72.28058833,14.60420616,25.76044769,43.19660966,59.63534615,22.83666155,25.95902157,0.008740331,0.558443903,4.898653998,6.478534031,8.162269129,20.52072968,-15.29012445,-3.6,61.66783462,10.47652418,45.05888377,15.88591028,48.45706619,12.43853052,327.8592375,81.62,-142.9519071,94.13489736,-3.459282904
"유비벨록스(주)","유비벨록스",1,"유","KOSDAQ",6.70808408385307,1197,"BB+",247,"중소기업",13,0.000565423,15622.97297,215660.6486,45,95.34883721,16,4,57.82822373,132.3420074,100.1816255,-4.191071196,-8.720078163,-10.79691517,-3556.226415,1902.469136,93.12584983,2.821201759,4.316950103,0.219833903,51.49540518,123.6893791,65.35173425,9.005847953,35.69757728,64.55657954,55.29657477,34.68146973,30.01670844,-0.024802367,0.684043442,8.295845998,8.035328754,11.45174825,26.11802233,-3.199804592,-20,25.86005149,2.784928622,29.20962199,9.231411863,67.14632779,9.938491421,377.8954802,65.4,-227.7511962,203.1779661,-4.702858007
"유비벨록스(주)","유비벨록스",1,"유","KOSDAQ",6.87109129461055,1250,"BBB-",247,"중소기업",13,-0.000859147,11145.64516,56297.86022,6,80.8,17,4,65.52467141,117.7943332,111.1648285,-0.269718022,-3.182996371,-4.392931244,5809.340659,1948.033708,94.25115521,2.840850181,5.329702393,1.575946086,55.48,109.309595,53.30222913,4.008,37.128,63.07420495,58.864,31.77024905,27.584,0.000196484,0.7716,7.511682243,6.226597805,10.22799576,28.36764706,5.899429756,19.7,24.95151907,17.06528765,25.98160197,9.264,62.75043766,13.72567814,311.9538835,51,-90.29411765,174.0291262,-6.195893253
"이지웰페어(주)","이지웰페어",0,"무","KOSDAQ",5.82894561761021,493,"AA0",226,"중소기업",17,-0.000849479,11381.26374,98406.49451,73,94.91428571,12,4,114.4058501,104.267731,91.7337855,8.3728104,11.18963486,16.80300685,603.6437247,428.8888889,100.3696858,0,0,-0.912838634,43.08035714,80.91497227,81.38987044,0.588474026,55.49918831,126.3863216,43.91233766,1.510859301,0,-0.000614062,0.689123377,2.286868687,2.096296296,1.543636364,6.860606061,16.7844523,52.5,43.03473492,37.25776965,37.04752912,23.88392857,0,57.00998967,541.9607843,46.36,76.76767677,253.1372549,18.92549193
"이지웰페어(주)","이지웰페어",0,"무","KOSDAQ",6.0137151560428,595,"BBB+",264,"중소기업",17,-0.000135242,13592.16216,138128.9892,103,92.56565657,13,4,113.4109916,120.5241461,117.5138632,5.716911765,7.598338627,13.21436159,924.5742092,491.9191919,98.54502556,0,0,-0.439775226,40.91061828,80.88871412,83.26410946,0,56.25,131.655525,42.72513441,2.491011813,0,0,0.687668011,2.209446694,1.963069544,1.470186782,8.268686869,9.479599316,49.7,47.13261649,45.51971326,40.5238829,26.51209677,0,56.65501479,629.9445471,43.58,62.82828283,316.2661738,16.31612492
"이지웰페어(주)","이지웰페어",0,"무","KOSDAQ",6.25958146406492,585,"BBB0",269,"중소기업",17,-0.002356753,8962.192513,88693.02674,45,83.90909091,14,4,86.62131519,127.827999,89.93314982,-0.542189088,-0.630733945,-1.366459627,-7548.571429,472.1212121,105.2907739,0.01911315,0.028050491,0.01911315,39.93506494,110.3191955,68.1383792,0.632262474,60.28708134,154.2632269,39.08065619,8.200660859,0,0.000191131,0.894053315,2.672796935,2.859016393,1.865240642,10.56969697,-9.212538226,12.8,27.66439909,23.01587302,29.31811355,16.67805878,0,34.87091875,699.0196078,48.03,-6.666666667,385.4901961,-3.14699793
"(주)이크레더블","이크레더블",1,"유","KOSDAQ",5.54517744447956,384,"AA-",141,"중견기업",10,0.000777159,10619.25926,17263.15873,7,53,15,4,566.8439716,127.1506713,112.3024055,21.45414486,30.46538913,25.21851732,172.9500471,388.6178862,86.04651163,0,0,-2.229174814,62.25579578,19.64504284,22.33085647,0.182339151,14.69132587,17.25826193,85.12633498,0,0,0,0.666058869,17.10367893,11.26431718,7.843558282,4.157723577,15.95619867,101.9,525.177305,34.39716312,92.64935877,77.15550925,0,18.48635236,208.3941606,68.47,126.6666667,-590.5109489,30.62479767
"(주)이크레더블","이크레더블",0,"유","KOSDAQ",5.75257263882563,446,"AA-",157,"중견기업",10,0.001571212,11839.09091,19807.17647,3,100,16,4,542.5742574,123.1912397,114.6572827,23.70798699,31.23809524,28.05416964,168.2094082,452.8455285,87.83026421,0,0,-1.619047619,62.41595697,16.70669869,22.6984127,0.179291797,15.8449126,18.86842808,83.97579561,0,0,0,0.705961452,11.03327496,9.156976744,7.590361446,5.12195122,31.68253968,129.1,493.4936351,97.02970297,90.95411887,78.19363514,0,20.40289256,246.5517241,69.55,160,-673.4482759,34.64005702
